Symbol,Total Cash,Debt Growth (QoQ),Net Cash,Total Debt,Net Cash Growth,Debt Growth (3Y),Debt Growth (YoY),Debt Growth (5Y),Cash / M.Cap,ROE,ROCE,ROIC (5Y),ROA,ROE (5Y),Rev / Employee,ROIC,ROA (5Y),Prof / Employee,Asset Turnover,F-Score,Inv. Turnover,Z-Score,Stock Price,Volume,RSI,RSI (W),RSI (M),EPS,PE Ratio,PB Ratio,PEG Ratio,EV/Earnings,EV/FCF,FCF Yield,PS Ratio,P/FCF,Est. EPS,Est. Rev. Growth,Div. Yield,Div. Growth,Div. ($),Years,Last Div.,Div. CAGR 5Y,Rev Gr. Next Q,Rev Gr. Next 5Y,Rev Gr. This Y,Rev Gr. Next Y,Rev Gr. This Q,Revenue,Est. EPS Growth,Assets,Market Cap,Forward PE,Forward PS,P/OCF,Fwd EV/S,Earnings Yield
UBER,9694000000.0,-0.212,-282000000.0,9976000000.0,0.0,-0.0351,-0.1092,0.0608,-0.0017000000000000001,0.66,0.1162,-0.0434,0.22,-0.2134,1414084.0,0.21350000000000002,-0.0508,316913.0,0.98,5.0,0.0,4.15,80.89,18683850,64.3,58.78,62.72,4.56,17.76,7.87,46.57,17.24,24.64,0.0406,3.86,24.6,0.51,0.1618,0.0,0.0,0.0,0.0,0.0,0.0,0.1779,0.1334,0.16620000000000001,0.1452,0.1693,43978000000.0,0.0,51244000000.0,169643011200.0,32.12,3.3,23.77,3.31,0.0581
RY,85963247472.0,0.012,76045188363.0,9918059109.0,-0.015700000000000002,-0.2249,-0.5154,-0.1334,0.4487,0.141,0.0,0.1231,0.008,0.1438,460279.0,0.1402,0.008199999999999999,135042.0,0.03,2.0,0.0,0.0,120.02,647768,62.47,55.55,58.32,8.53,14.08,1.76,2.11,7.57,2.42,0.22760000000000002,4.03,4.39,3.23,0.5085000000000001,0.034300000000000004,-0.0638,4.11,4.0,1.03,0.0548,0.2175,0.0,0.2214,0.0342,0.2677,42081944444.0,0.5023,1581106328319.0,169482412050.0,8.8,2.59,4.2,1.43,0.0728
BKNG,15578000000.0,-0.034,-922000000.0,16500000000.0,0.0,0.1771,-0.0548,0.1291,-0.0055000000000000005,-1.205,0.785,0.2414,0.195,-1.2418,0.0,0.607,0.11220000000000001,0.0,0.87,7.0,0.0,6.95,5101.43,304697,66.85,59.56,67.6,161.03,31.68,0.0,1.34,30.78,19.74,0.0509,6.91,19.63,17.3,0.0374,0.0075,0.0,38.4,1.0,9.6,0.0,0.0851,0.0809,0.0824,0.08380000000000001,0.1082,24086000000.0,-0.1515,27191000000.0,166515266487.0,23.45,6.36,18.71,6.4,0.0327
DIS,5486000000.0,-0.0111,-39822000000.0,45308000000.0,0.0,-0.0576,-0.0499,-0.0118,-0.2421,0.055999999999999994,0.055999999999999994,0.020099999999999996,0.028999999999999998,0.0196,0.0,0.0461,0.0096,0.0,0.47,7.0,29.46,2.01,90.78,7782643,49.46,38.86,43.09,3.08,29.54,1.61,0.9,36.39,24.29,0.051100000000000007,1.78,19.56,1.2,0.0483,0.011000000000000001,0.3333,1.0,1.0,0.5,0.2723,0.0338,0.0301,0.0435,0.055099999999999996,0.058899999999999994,92502000000.0,-0.0083,197046000000.0,164508890000.0,16.61,1.7,10.97,2.11,0.0341
BX,2176192000.0,0.0335,-10110506000.0,12286698000.0,0.0,0.1201,-0.0006,0.0072,-0.0576,0.38299999999999995,0.0,0.258,0.067,0.3276,0.0,0.2444,0.0692,0.0,0.32,1.0,0.0,0.0,133.39,4006446,48.8,39.49,49.92,3.62,37.14,21.39,1.89,66.91,54.31,0.0195,13.28,51.36,1.06,0.051399999999999994,0.0304,0.2054,4.05,1.0,0.93,0.155,-0.0031,0.0,-0.004,0.2942,0.1026,13229968000.0,0.0816,43469875000.0,175657104566.0,22.16,11.98,50.45,12.67,0.0158
PGR,154000000.0,0.0002,-6739000000.0,6893000000.0,0.0,0.1206,0.0006,0.09359999999999999,-0.0414,0.34600000000000003,0.0,0.17489999999999997,0.084,0.2262,0.0,0.26780000000000004,0.0562,0.0,0.75,3.0,0.0,0.0,277.66,2474149,55.11,58.07,72.47,14.4,19.28,6.36,7.31,20.03,11.37,0.0916,2.16,10.92,4.81,0.33880000000000005,0.0177,3.2609,4.9,1.0,0.1,0.1308,0.14980000000000002,0.0868,0.1545,0.1127,0.17600000000000002,75372000000.0,0.2895,105745000000.0,162762563040.0,18.3,1.81,10.77,1.88,0.052000000000000005
ADBE,7435000000.0,0.0837,872000000.0,6563000000.0,-0.6811,0.12050000000000001,0.6062,0.06860000000000001,0.0054,0.47700000000000004,0.40149999999999997,0.2666,0.225,0.373,0.0,0.3372,0.19579999999999997,0.0,0.73,7.0,0.0,9.33,374.63,2845019,52.95,36.32,39.94,15.17,24.89,12.29,1.21,23.72,17.42,0.0571,7.3,17.51,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.11259999999999999,0.09759999999999999,0.1118,0.0969,0.1137,22037000000.0,0.0,29955000000.0,160980002000.0,17.72,6.58,17.19,6.54,0.04190000000000001
TMO,5570000000.0,-0.1143,-25705000000.0,31275000000.0,0.0,-0.0356,-0.1043,0.1199,-0.16190000000000002,0.132,0.0998,0.09949999999999999,0.064,0.16760000000000003,343032.0,0.08220000000000001,0.0808,50680.0,0.44,6.0,5.0,3.59,419.89,2770703,35.46,23.03,37.27,16.53,25.45,3.2,1.64,29.13,25.19,0.0461,3.7,21.68,5.1,-0.0111,0.0040999999999999995,0.11109999999999999,1.72,7.0,0.43,0.14300000000000002,0.0408,0.0487,0.0325,0.0654,0.0326,42879000000.0,-0.002,97321000000.0,158818434240.0,17.5,3.54,18.32,4.11,0.039900000000000005
UL,8423907831.0,0.0126,-27741578067.0,36165485898.0,0.0,0.0623,0.087,0.0,-0.1765,0.302,0.1631,0.1475,0.07400000000000001,0.368,0.0,0.1258,0.08560000000000001,0.0,0.78,6.0,9.25,0.0,62.99,2337236,55.75,64.39,61.91,2.39,26.34,6.97,3.05,30.91,15.7,0.075,2.48,13.34,0.0,0.0,0.030699999999999998,0.0504,1.94,2.0,0.52,0.0138,0.0,0.0344,0.0365,0.0407,0.0,63292708333.0,0.0,89982138969.0,157203562500.0,17.67,0.0,11.47,0.0,0.0381
AMD,5132000000.0,-0.0116,2920000000.0,2212000000.0,0.0542,0.49579999999999996,-0.2634,0.2642,0.0184,0.028999999999999998,0.0341,0.1729,0.024,0.22760000000000002,0.0,0.0258,0.1384,0.0,0.38,7.0,2.59,8.91,96.65,29153869,51.51,37.82,41.19,1.0,97.8,2.76,0.44,95.17,64.94,0.0151,6.17,66.15,0.93,0.2973,0.0,0.0,0.0,0.0,0.01,0.0,0.2781,0.1686,0.2231,0.20120000000000002,0.3141,25785000000.0,0.5,69226000000.0,159100015900.0,21.13,4.98,52.32,4.89,0.0103
SPGI,1469000000.0,-0.0017000000000000001,-10444000000.0,11913000000.0,0.0,-0.004699999999999999,-0.0258,0.2122,-0.0663,0.11699999999999999,0.1013,0.24760000000000001,0.065,2.5002,0.0,0.09570000000000001,0.1162,0.0,0.24,7.0,0.0,5.31,498.93,1577270,57.95,50.73,57.91,12.73,39.38,4.72,2.01,42.53,30.28,0.0352,10.88,28.4,4.19,0.057,0.0077,0.0222,3.84,52.0,0.96,0.0827,0.0775,0.0654,0.0759,0.0724,0.0803,14493000000.0,0.0449,59889000000.0,157632919070.0,27.81,10.09,27.68,10.76,0.025099999999999997
BSX,414000000.0,-0.0128,-10332000000.0,10746000000.0,0.0,0.0583,0.18059999999999998,0.0143,-0.0677,0.09,0.0786,0.042199999999999994,0.049,0.053,0.0,0.0649,0.028399999999999998,0.0,0.44,1.0,1.99,6.04,103.19,8204892,62.11,60.94,82.3,1.37,75.32,7.01,2.53,87.94,61.08,0.0175,8.7,57.21,0.67,0.1852,0.0,0.0,0.0,0.0,0.0,0.0,0.1464,0.1024,0.1577,0.1033,0.1711,17553000000.0,0.19640000000000002,39395000000.0,152625233300.0,34.73,7.72,44.43,8.25,0.0121
AMGN,11973000000.0,-0.005,-48126000000.0,60099000000.0,0.0,0.21739999999999998,-0.0699,0.14980000000000002,-0.3154,0.672,0.11289999999999999,0.1507,0.045,1.1216,0.0,0.09759999999999999,0.0866,0.0,0.37,6.0,1.56,1.36,283.78,2939031,44.55,44.07,49.96,7.56,37.54,25.96,0.0,49.07,19.31,0.0681,4.56,14.68,4.3,0.0823,0.0335,0.0571,9.52,10.0,2.38,0.08710000000000001,0.08109999999999999,0.0294,0.0719,0.023700000000000002,0.1039,33424000000.0,0.0859,91839000000.0,152574600780.0,13.44,4.25,13.28,5.6,0.0268
SONY,15360331496.0,-0.0204,-16403876383.0,31764207879.0,0.0,0.1748,-0.0768,0.2115,-0.1076,0.147,-0.0011,0.0933,0.033,0.14880000000000002,0.0,0.0872,0.031400000000000004,0.0,0.39,6.0,5.0,1.19,25.27,7460214,57.83,62.33,67.57,1.29,19.66,2.88,3.81,21.39,21.14,0.0524,1.65,19.09,0.0,0.0,0.0048,0.0795,0.12,2.0,0.06,0.052199999999999996,0.0045000000000000005,0.0,0.026000000000000002,0.004,-0.11380000000000001,92380456781.0,0.0,235570168823.0,152407869517.0,0.22,0.02,11.83,0.02,0.0518
PDD,54830195613.0,0.0362,53376166827.0,1454028787.0,0.4473,-0.059699999999999996,0.0434,0.09789999999999999,1.4135,0.42200000000000004,-0.15259999999999999,0.13390000000000002,0.252,0.20800000000000002,0.0,0.2836,0.1182,0.0,0.88,6.0,0.0,3.57,105.97,3624563,52.57,46.81,49.56,10.41,10.22,0.88,1.74,0.0,0.0,0.4391,0.7,2.28,2.49,0.17850000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.1913,0.1396,0.21530000000000002,0.1875,0.1913,53950150274.0,-0.1201,69230200960.0,37762692234.0,1.22,0.07,2.26,0.0,0.4079
CAT,6889000000.0,0.0134,-31520000000.0,38409000000.0,0.0,0.0054,0.013999999999999999,0.004,-0.2101,0.586,0.2511,0.1277,0.127,0.4276,0.0,0.1815,0.08960000000000001,0.0,0.76,4.0,2.48,3.71,313.96,2959808,53.56,40.78,50.07,22.05,14.24,7.7,1.6,16.82,19.03,0.0636,2.32,15.73,4.35,-0.0721,0.018000000000000002,0.08460000000000001,5.64,32.0,1.41,0.06480000000000001,0.0068000000000000005,0.0,-0.031200000000000002,0.044199999999999996,-0.0348,64809000000.0,-0.2232,87764000000.0,150051530720.0,15.38,2.32,12.47,2.8,0.0719
QCOM,13846000000.0,0.0032,-777000000.0,14623000000.0,0.0,-0.023,-0.054000000000000006,-0.0172,-0.0052,0.418,0.2687,0.2909,0.20199999999999999,0.7951999999999999,862959.0,0.2571,0.2018,225327.0,0.77,7.0,3.05,5.82,135.16,22784197,40.55,38.12,43.71,9.81,13.89,5.43,1.45,13.72,12.94,0.07769999999999999,3.56,12.87,2.82,0.13570000000000002,0.0263,0.058499999999999996,3.56,10.0,0.89,0.06509999999999999,0.0814,0.0,0.1368,0.0398,0.1216,42285000000.0,0.1557,55372000000.0,150692500000.0,11.3,3.36,11.74,3.38,0.0733
SCHW,80304000000.0,-0.1889,35177000000.0,45127000000.0,1.186,0.23829999999999998,-0.23620000000000002,0.43450000000000005,0.23670000000000002,0.12,0.0,0.0662,0.012,0.1162,610779.0,0.0635,0.0096,170654.0,0.04,1.0,0.0,0.0,81.51,7995615,63.57,57.45,58.43,2.99,27.39,3.07,1.02,20.7,55.32,0.0138,7.58,72.48,1.01,0.16879999999999998,0.013300000000000001,0.04,1.08,0.0,0.27,0.0824,0.1948,0.1069,0.1766,0.1059,0.213,19606000000.0,0.3649,479843000000.0,148585790100.0,17.89,6.28,55.65,4.79,0.0369
TXN,5005000000.0,-0.055,-7843000000.0,12848000000.0,0.0,0.1839,-0.09449999999999999,0.1442,-0.0541,0.28800000000000003,0.1905,0.2958,0.14,0.5278,0.0,0.1686,0.26940000000000003,0.0,0.46,5.0,1.54,8.61,158.26,6119193,46.5,38.06,41.23,5.28,30.2,8.83,1.73,31.34,104.96,0.01,9.03,99.57,1.07,0.068,0.0344,0.0467,5.44,10.0,1.36,0.0917,0.0993,0.10710000000000001,0.08839999999999999,0.1278,0.0958,16049000000.0,-0.0273,33757000000.0,144878572200.0,27.17,8.1,23.56,8.54,0.0336
MUFG,756693005502.0,0.0,89881375516.0,666811629986.0,0.0,0.34409999999999996,0.1675,0.37729999999999997,0.6264,0.08,0.0,0.006,0.003,0.0384,24644.0,0.011899999999999999,0.0,6266.0,0.01,2.0,0.0,0.0,12.37,6122357,49.76,51.48,64.93,0.73,16.94,1.18,0.92,6.11,0.0,-0.0892,4.16,0.0,0.0,0.0,0.030699999999999998,0.7776000000000001,0.38,2.0,0.22,0.1002,-0.3037,0.0,0.7059000000000001,0.0012,2.397,34501605020.0,0.0,2733400694635.0,143498194426.0,10.16,0.03,0.0,0.01,0.0611
SYK,4493000000.0,-0.1219,-9104000000.0,13597000000.0,0.0,0.028999999999999998,0.0463,0.0416,-0.0638,0.15,0.09880000000000001,0.08650000000000001,0.07200000000000001,0.1482,426321.0,0.0924,0.0658,56472.0,0.55,7.0,1.7,5.43,373.99,1633971,59.02,52.56,60.49,7.76,48.19,6.92,0.0,50.74,43.55,0.024399999999999998,6.32,40.94,2.7,0.0872,0.009000000000000001,0.0581,3.36,10.0,0.84,0.0788,0.1143,0.0796,0.0978,0.0753,0.09939999999999999,22595000000.0,0.08,42971000000.0,142747869110.0,27.57,5.75,33.65,6.11,0.021
TJX,5335000000.0,0.005,-7443000000.0,12778000000.0,0.0,0.0070999999999999995,0.018799999999999997,0.0219,-0.052199999999999996,0.611,0.3038,0.1707,0.156,0.484,0.0,0.22329999999999997,0.1096,0.0,1.81,5.0,6.32,6.52,127.63,4584760,56.82,59.87,70.3,4.26,29.96,16.99,2.94,30.84,35.74,0.0294,2.53,33.96,0.9,0.0426,0.013300000000000001,0.1293,1.7,4.0,0.43,0.4291,0.051699999999999996,0.0575,0.0559,0.056799999999999996,-0.003,56360000000.0,-0.0323,31749000000.0,142575473000.0,28.04,2.39,23.31,2.51,0.0341
BLK,12762000000.0,0.003,-1460000000.0,14222000000.0,0.0,0.1514,0.46590000000000004,0.2348,-0.0103,0.151,0.0,0.10619999999999999,0.049,0.1482,0.0,0.0959,0.04,0.0,0.16,2.0,0.0,0.0,916.14,450333,52.5,46.33,55.08,42.01,21.87,3.0,1.95,22.58,30.59,0.033,6.98,30.28,11.14,0.18230000000000002,0.022799999999999997,0.0204,20.84,10.0,5.21,0.0815,0.18899999999999997,0.030600000000000002,0.1603,-0.0519,0.12380000000000001,20407000000.0,0.1356,138615000000.0,142359027930.0,19.28,6.17,28.72,6.23,0.0447
DHR,1993000000.0,0.029500000000000002,-14484000000.0,16477000000.0,0.0,-0.0888,-0.0928,-0.087,-0.1025,0.075,0.0661,0.0717,0.048,0.11199999999999999,378095.0,0.0599,0.0636,59762.0,0.3,7.0,3.7,4.34,196.86,3687364,51.37,37.51,37.39,5.15,38.33,2.78,1.95,41.38,31.66,0.0348,5.93,28.72,1.64,-0.0373,0.006500000000000001,0.1085,1.28,7.0,0.32,0.1274,0.0345,0.0572,0.0353,0.0677,0.0195,23820000000.0,-0.1458,79116000000.0,141323354900.0,24.83,5.71,22.62,6.3,0.026600000000000002
BA,23674000000.0,-0.0046,-29944000000.0,53618000000.0,0.0,-0.024399999999999998,0.1184,0.0661,-0.21710000000000002,0.0,-0.1684,-0.1365,-0.079,0.47840000000000005,403744.0,-0.2029,-0.0482,-67762.0,0.47,3.0,0.82,1.09,182.89,7312638,64.23,55.27,49.5,-17.91,0.0,0.0,6.53,0.0,0.0,-0.0916,1.99,0.0,-1.27,0.1727,0.0,0.0,0.0,0.0,2.06,0.0,0.2359,0.1494,0.3119,0.1605,0.2488,69444000000.0,0.0,156494000000.0,137899974450.0,520.15,1.52,0.0,1.85,-0.08449999999999999
NEE,2419000000.0,0.0892,-87259000000.0,89678000000.0,0.0,0.14529999999999998,0.1219,0.1369,-0.6418,0.111,0.0513,0.050199999999999995,0.028999999999999998,0.11699999999999999,1504048.0,0.059800000000000006,0.0316,327976.0,0.13,5.0,4.44,1.06,66.05,11454824,44.53,38.62,44.38,2.67,24.73,2.73,2.55,40.51,50.67,0.032400000000000005,5.38,30.86,0.97,0.1848,0.034300000000000004,0.1012,2.27,10.0,0.57,0.0977,0.1281,0.0888,0.1753,0.0816,0.2692,25268000000.0,0.0659,194264000000.0,135951719337.0,17.76,0.0,10.5,0.0,0.0405
PFE,20477000000.0,-0.0495,-43874000000.0,64351000000.0,0.0,0.18739999999999998,-0.1048,0.0429,-0.3233,0.08900000000000001,0.047,0.113,0.037000000000000005,0.1812,0.0,0.0528,0.0784,0.0,0.29,2.0,1.7,1.88,23.93,44422977,54.03,40.86,31.68,1.41,16.97,1.54,0.57,22.36,18.26,0.0725,2.13,13.8,0.67,-0.062400000000000004,0.0719,0.0242,1.72,14.0,0.43,0.0378,-0.0168,-0.0187,-0.001,-0.002,0.034300000000000004,63627000000.0,-0.18289999999999998,213396000000.0,135717798500.0,7.78,2.12,10.65,2.8,0.0592
HON,10059000000.0,0.0557,-22773000000.0,32832000000.0,0.0,0.1923,0.3,0.153,-0.1684,0.32299999999999995,0.1563,0.1439,0.078,0.3044,0.0,0.1315,0.0832,0.0,0.54,5.0,3.76,3.35,210.74,3588683,58.22,49.96,51.96,8.7,24.16,7.74,2.26,27.76,31.05,0.037599999999999995,3.45,26.58,2.21,0.054400000000000004,0.0215,0.046799999999999994,4.52,10.0,1.13,0.0489,0.0473,0.0453,0.0564,0.044500000000000005,0.0739,39215000000.0,-0.0556,75218000000.0,135199756260.0,19.49,3.28,21.65,3.83,0.0421
SNY,8399642837.0,-0.24609999999999999,-11813232401.0,20212875238.0,0.0,-0.1009,-0.1559,0.038599999999999995,-0.0894,0.073,0.0733,0.085,0.043,0.1116,556616.0,0.0625,0.063,69882.0,0.34,2.0,1.44,0.0,54.1,1512211,54.02,52.93,54.47,2.31,23.46,1.51,0.85,24.85,17.36,0.06280000000000001,2.86,15.93,0.95,-0.14029999999999998,0.0297,-0.21,1.61,1.0,1.61,-0.017,-0.0277,0.0471,0.0535,0.0669,-0.0779,46131250000.0,-0.0206,149906701992.0,132128966834.0,8.13,3.64,12.89,3.97,0.0438
DE,6601000000.0,-0.0125,-57780000000.0,64381000000.0,0.0,0.1082,0.0192,0.0747,-0.4415,0.273,0.0,0.105,0.059000000000000004,0.3492,0.0,0.1024,0.0728,0.0,0.45,5.0,3.43,0.0,480.02,1855128,59.04,57.69,61.02,22.59,21.36,5.82,1.76,30.34,31.0,0.04650000000000001,2.72,21.51,5.65,-0.29109999999999997,0.013500000000000002,0.1155,6.48,4.0,1.62,0.1525,-0.2675,0.0,-0.2418,0.0718,-0.3493,48039000000.0,-0.33759999999999996,103119000000.0,130886714501.0,24.29,3.25,14.53,4.68,0.0475
BUD,11395000000.0,-0.0771,-60774000000.0,72169000000.0,0.0,-0.1355,-0.0978,0.07139999999999999,-0.48,0.073,0.0886,0.0458,0.027000000000000003,0.057,415387.0,0.0669,0.0196,40692.0,0.28,8.0,4.6,1.44,65.0,1050495,58.6,65.83,55.89,2.86,22.73,1.62,1.52,32.01,16.55,0.0894,2.12,11.19,0.76,-0.0431,0.0161,0.6224000000000001,1.05,0.0,1.05,-0.0616,0.0104,0.0274,0.0194,0.0454,-0.0434,59768000000.0,0.013300000000000001,206637000000.0,126617340178.0,18.52,0.0,8.41,0.0,0.0462
TTE,29074000000.0,0.1045,-30815000000.0,59889000000.0,0.0,-0.008199999999999999,0.0599,-0.025099999999999997,-0.2296,0.11800000000000001,0.13699999999999998,0.0696,0.049,0.1148,1862490.0,0.0679,0.044800000000000006,134983.0,0.67,5.0,6.35,2.09,57.77,2242644,45.16,43.63,45.89,5.97,9.68,1.14,8.62,11.88,10.17,0.1209,0.7,8.27,2.07,-0.2288,0.0587,0.0546,3.39,1.0,0.83,0.0254,0.0282,0.0,0.0269,0.0451,0.026699999999999998,191626000000.0,-0.0327,291057000000.0,134229745778.0,7.75,0.68,4.3,0.83,0.1035
GILD,9991000000.0,0.1489,-16720000000.0,26711000000.0,0.0,0.0002,0.069,0.0167,-0.13,0.026000000000000002,0.0355,0.0882,0.009000000000000001,0.16440000000000002,1633750.0,0.025099999999999997,0.053399999999999996,27273.0,0.52,7.0,3.58,2.94,103.25,7267684,43.72,55.43,64.35,0.38,271.68,6.65,0.22,302.83,14.11,0.0801,4.47,12.48,1.76,0.0126,0.030600000000000002,0.0263,3.16,10.0,0.79,0.0355,-0.0049,0.0356,0.018799999999999997,0.0395,0.022099999999999998,28754000000.0,0.0,58995000000.0,128639749700.0,12.4,4.37,11.88,4.94,0.0037
C,276532000000.0,-0.045599999999999995,-314028000000.0,590560000000.0,0.0,0.07629999999999999,-0.019299999999999998,0.0512,-2.451,0.061,0.0,0.0194,0.005,0.0692,0.0,0.016,0.0058,0.0,0.03,2.0,0.0,0.0,68.14,9634439,54.32,48.35,56.23,5.94,11.55,0.61,1.02,34.86,0.0,-0.2025,1.58,0.0,1.85,0.013000000000000001,0.0329,0.056600000000000004,2.24,2.0,0.56,0.0189,0.19699999999999998,0.0,0.1971,0.0321,0.1902,81139000000.0,0.1709,2352945000000.0,128124220000.0,8.61,1.48,0.0,5.12,0.099
VRTX,6115900000.0,-0.0268,4458700000.0,1657200000.0,-0.5751,0.23149999999999998,1.2867,0.2162,0.0345,-0.033,0.0147,0.1805,-0.024,0.212,0.0,0.0,0.1594,0.0,0.5,3.0,1.57,14.11,498.86,1451571,54.38,58.3,63.48,-2.08,0.0,7.88,1.38,0.0,0.0,-0.0060999999999999995,11.73,0.0,4.31,0.059500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.1207,0.1059,0.10779999999999999,0.0975,0.0834,11020100000.0,-0.09449999999999999,22533200000.0,129275751660.0,27.26,10.61,0.0,10.24,-0.0040999999999999995
UNP,1411000000.0,0.0462,-32189000000.0,33600000000.0,0.0,0.0007000000000000001,0.0199,0.028399999999999998,-0.25170000000000003,0.408,0.16140000000000002,0.1505,0.099,0.4446,0.0,0.15,0.0986,0.0,0.36,6.0,7.78,3.63,214.08,4458371,40.99,37.47,44.75,11.1,19.29,7.97,2.67,23.78,27.26,0.045899999999999996,5.28,21.78,2.75,0.008100000000000001,0.025,0.0231,5.36,10.0,1.34,0.0652,0.0453,0.0483,0.0361,0.0483,0.0368,24246000000.0,0.0223,68492000000.0,127907662080.0,17.27,5.02,13.56,6.29,0.0526
CMCSA,8593000000.0,0.0003,-90529000000.0,99122000000.0,0.0,-0.002,0.0264,-0.0184,-0.7187,0.184,0.1001,0.0781,0.059000000000000004,0.1422,0.0,0.1065,0.046,0.0,0.46,7.0,0.0,1.39,33.82,20259188,45.23,38.16,40.4,4.07,8.31,1.45,1.8,13.78,16.14,0.1065,1.02,9.39,0.98,-0.009899999999999999,0.039,0.0678,1.32,5.0,0.33,0.07440000000000001,-0.012199999999999999,0.0144,0.019299999999999998,0.030899999999999997,0.0344,123559000000.0,-0.057699999999999994,267770000000.0,125954473200.0,7.39,0.98,4.48,1.69,0.1247
SHOP,6703000000.0,-0.0131,5577000000.0,1126000000.0,0.1932,-0.0137,-0.0209,0.4932,0.0443,0.203,0.1862,-0.014199999999999999,0.166,0.034,0.0,0.0768,0.031200000000000002,0.0,0.73,5.0,0.0,33.72,97.06,8278210,54.96,49.65,56.4,1.55,62.75,10.9,1.12,59.61,75.36,0.0127,14.18,78.86,0.26,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.2645,0.21969999999999998,0.249,0.2078,0.2783,8880000000.0,0.3,13924000000.0,125934642016.0,64.71,11.31,77.93,10.81,0.016
LOW,2133000000.0,-0.0011,-37545000000.0,39678000000.0,0.0,0.10529999999999999,-0.0116,0.1081,-0.3007,-0.49700000000000005,0.4299,0.32020000000000004,0.156,-1.0246,0.0,0.3126,0.1528,0.0,1.88,5.0,3.25,3.61,222.24,2067379,48.19,36.45,47.37,12.23,18.25,0.0,2.25,23.34,20.81,0.0625,1.49,16.0,2.91,-0.0128,0.0207,0.0455,4.6,53.0,1.15,0.159,-0.006500000000000001,0.0346,0.0191,0.0362,-0.0060999999999999995,83674000000.0,-0.049,43102000000.0,124859214480.0,17.96,1.46,12.97,1.9,0.0557
PANW,3987800000.0,-0.12539999999999998,3091000000.0,896800000.0,0.894,-0.39030000000000004,-0.5895,-0.1315,0.0248,0.22899999999999998,0.0947,0.0382,0.063,-0.1292,0.0,0.1286,0.013000000000000001,0.0,0.43,5.0,0.0,5.8,186.27,4616239,62.43,54.09,62.73,1.78,106.05,19.55,2.29,96.88,41.46,0.0235,14.54,42.51,0.77,0.14859999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.1704,0.1591,0.1646,0.14880000000000002,0.1564,8570500000.0,0.16670000000000001,20951700000.0,124627083000.0,54.43,12.45,40.1,12.14,0.0101
SPOT,8928259131.0,0.050499999999999996,6556566891.0,2371692240.0,0.9983,0.0665,0.1923,0.2749,0.054000000000000006,0.226,0.27649999999999997,-0.0406,0.10300000000000001,-0.08539999999999999,0.0,0.1594,-0.0252,0.0,1.43,6.0,0.0,11.76,602.26,2476097,55.17,60.53,77.25,6.1,99.3,17.24,1.37,90.7,39.02,0.0242,6.89,41.24,2.33,0.0636,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.1318,0.1797,0.1534,0.1773,17638043478.0,1.219,14314776139.0,121507435913.0,53.91,6.32,40.96,5.98,0.0104
BHP,10093000000.0,-0.0217,-12398000000.0,22491000000.0,0.0,-0.055999999999999994,0.2797,-0.048600000000000004,-0.2041,0.262,0.22690000000000002,0.21489999999999998,0.113,0.3006,0.0,0.19190000000000002,0.139,0.0,0.53,6.0,0.0,2.57,47.71,3851246,51.27,44.35,41.04,4.48,10.69,1.33,0.0,6.42,6.7,0.1797,1.13,5.57,0.0,0.0,0.051699999999999996,-0.18510000000000001,2.47,0.0,0.99,0.0286,0.0131,-0.0031,-0.0857,-0.0217,-0.09029999999999999,53602000000.0,0.0,100722000000.0,60738202503.0,7.99,0.52,3.02,0.63,0.1875
ARM,2671000000.0,0.0116,2410000000.0,261000000.0,0.10550000000000001,0.0,0.18100000000000002,0.0,0.019799999999999998,0.138,0.0832,0.0,0.1,0.0,0.0,0.0843,0.0,0.0,0.46,5.0,0.0,36.86,115.4,6981778,56.66,44.43,55.59,0.76,151.84,18.95,1.18,147.92,183.42,0.0053,32.93,187.13,0.53,0.32539999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.1821,0.2089,0.24960000000000002,0.23120000000000002,0.34049999999999997,3694000000.0,0.4722,8496000000.0,121631600000.0,58.64,25.21,150.91,24.71,0.0066
ADP,2216400000.0,-0.5421,-2066400000.0,4282800000.0,0.0,0.08539999999999999,0.2828,0.1261,-0.017,0.8029999999999999,0.5683,0.3967,0.068,0.7031999999999999,310991.0,0.42719999999999997,0.0576,61464.0,0.34,8.0,0.0,2.37,298.69,1667218,52.56,52.72,61.99,9.6,31.11,23.99,3.11,31.49,29.49,0.0345,6.12,29.0,2.97,0.0449,0.0206,0.10460000000000001,6.16,50.0,1.54,0.1133,0.0661,0.0625,0.07490000000000001,0.0567,0.07200000000000001,19903400000.0,0.0313,64096700000.0,121813108690.0,27.78,5.66,25.52,5.76,0.0323
